1.635238725850227670e+00,6.888853020500906865e+00,8.224223736682784391e+00,3.315646990671937466e+00,3.683472137943513136e+00,3.404501582978000584e+01
3.910815366517606861e+00,8.733229158608077469e+00,8.575623376612837134e+00,8.550302016199351485e+00,4.323462264033473446e+00,6.759319594991329438e+01
9.694123223352875129e+00,6.362913539792480755e+00,9.166352358412073187e+00,2.070758092108552439e+00,3.114909279339106440e-01,5.488054423897800405e+01
2.581334327011275409e+00,7.611215370431580141e+00,4.309852205132962411e+00,7.115828517343281145e-01,2.595764492750491925e+00,2.620258138800003067e+01
6.567366645412922033e+00,1.600716349545729944e+00,3.188668183211388119e+00,6.900759261281630419e-01,3.367640387446402261e-01,1.803716453830131883e+01
3.251900642246948969e+00,4.615574744197898482e+00,5.821987465941138140e+00,9.407845205031078351e+00,8.791857726012477059e+00,4.169079917376212308e+01
7.734731256866006710e+00,9.331619827093295960e-02,3.711724234376275966e+00,5.069204379618346579e+00,2.433966832185304519e+00,3.527770312288327403e+01
1.308736607183498268e+00,2.466788645216229980e+00,6.010741668002329341e+00,4.094120718170183082e+00,5.573371695730080511e+00,1.739369645400863362e+01
9.698210450785447634e+00,7.264617151130048356e+00,7.055858626438245906e+00,8.108785810079183420e+00,3.897932066113041216e-01,8.397957412094237384e+01
4.537895413836392500e+00,9.918099513493634944e+00,6.884050184921369109e+00,8.358259279105160644e+00,6.668473913056580216e+00,6.649593069655774968e+01
2.360504633464639568e+00,9.917809958721590657e-01,3.745528870201213500e+00,3.321910331156046059e+00,3.230273457540938864e+00,1.258564424472652732e+01
7.349674733001265725e-01,4.014943158612882534e+00,1.668602016987528192e+00,6.936180574737952576e+00,8.979191869576657936e+00,2.237956856890276924e+01
1.697579050875407392e+00,8.000709686991594793e+00,4.305293384622075337e+00,7.711228158518865783e+00,8.881181889340357571e+00,3.782657052883557469e+01
5.197739485560176398e+00,2.040356346288988654e+00,1.425941440819087358e+00,6.546506868659545120e+00,3.252906183617477964e+00,4.172275911381048985e+01
3.370031764312862776e+00,5.550849493022862902e+00,8.900970351838083161e+00,1.515950748000993720e+00,9.009608956904678223e+00,8.205106624020286787e+00
8.288833658826094464e+00,7.330712960296748015e+00,3.458774607378574117e+00,8.758830835170570595e+00,9.961576734987788839e+00,5.504783741716943979e+01
4.308875236618058935e+00,6.159854502601790571e+00,1.544597472233237845e+00,5.390945527360086587e+00,8.254156641239481118e+00,2.833410450906057321e+01
2.487142725876299032e+00,1.880247346154161336e+00,2.544775990575087743e-01,2.824724263700036708e+00,8.448713477552288964e+00,2.078677038902658314e+00
6.171449866040300769e+00,3.553845686857393993e+00,6.458223862864842957e+00,4.252281854376938952e+00,2.490087361090899343e+00,4.210814524081489907e+01
7.067772168854458137e+00,7.837917844853972582e+00,6.369023174547432831e+00,3.757109039890738078e-01,5.767023988577562932e+00,2.657838061978100797e+01
1.670419079009498597e+00,5.542265141320166677e+00,3.406041665812916897e+00,1.278668012224175587e+00,6.725591396736785299e-01,2.578728256325891621e+01
1.676192162883176628e+00,5.229613542912736612e-02,7.171188884765100635e-01,7.655467505158608077e+00,9.491793682166971280e-01,4.045734616802521089e+01
3.667142693354297212e-01,7.609907600280938489e+00,4.096288948952320652e+00,1.163475536614111405e-04,9.988926120332905612e+00,-5.768685945215270117e+00
7.364020150656404695e+00,3.531135494023907029e-01,3.112174950633935566e+00,4.165658284822921331e+00,3.266392494259109380e+00,3.008369368421564971e+01
6.638045276218051072e+00,7.457337827312321643e+00,6.771206397350093553e+00,5.225101810855884210e+00,7.481839120488463557e+00,4.601266071450997686e+01
4.746308757498138853e+00,2.024805601652373888e+00,6.057792494526903937e+00,5.463442000097229467e-01,8.066650530268164587e+00,-7.310789035806535274e-01
8.441704489691971958e+00,9.580734801193802497e+00,3.645937281975399902e+00,9.730781629723328052e+00,8.580232710072291269e+00,6.890258710273801057e+01
8.056701529500532644e+00,3.679407513020844789e+00,2.178925542549901007e+00,2.261253312496719126e+00,9.976282974021565053e+00,1.034134064430365285e+01
5.853543643967521248e+00,3.269316163380791007e+00,9.880359661555917938e+00,3.041987196362808454e+00,2.414964852568678211e+00,3.183397394544608972e+01
8.682712805132586809e+00,1.488880503324446769e+00,4.540016211961148684e+00,3.039425122550273528e+00,4.035082685969970662e-01,3.923345665553080863e+01
2.058412100367682740e+00,3.056042154902148589e+00,6.882742357802370314e+00,2.304166621173498797e+00,4.111915179945859755e+00,1.681261623609799116e+01
1.119196193977278764e+00,8.766507618282005865e+00,1.405529675783607768e+00,1.473822086311415980e-02,1.300806698289469487e+00,2.167231841107521362e+01
2.697496115169895958e+00,9.963343376272472796e+00,4.855896996593978443e+00,7.293447940879963731e+00,2.242588916205512373e-01,7.118386619916762470e+01
5.708685608931485245e-01,3.683095305068483150e+00,2.753671986946548689e-01,9.668454997992853350e+00,3.604268271414861058e+00,4.929189901857122180e+01
5.311695280010320097e+00,4.486106309545425219e+00,5.054551179104499248e+00,2.242934832850450810e+00,7.837382510752364695e+00,1.370979221592266839e+01
9.366056922949614005e+00,7.220709382027370893e+00,9.640174071177023407e+00,6.630471918034224643e+00,5.661806912250709090e+00,5.896231401015123907e+01
3.934354066850964671e-01,8.861957804650744563e+00,3.842067129858002250e+00,7.418963269587150577e+00,3.127779892103540682e+00,5.778321192258091799e+01
1.221099140100267988e+00,5.930443341867841056e+00,3.899601257491158712e-01,8.484253790905247783e+00,6.543420054927197249e+00,4.372246437630428062e+01
4.521990282834353003e+00,3.915256981778293621e+00,3.095579091934352878e-01,4.226291970136091258e+00,2.320181803088106953e+00,3.472690664305940800e+01
9.338750175279049159e+00,4.126218408486237443e+00,3.879867599468695083e+00,3.029309056404292377e+00,1.438144607208502457e-01,4.619960827529334324e+01
3.161561049767505072e+00,6.956181464968068440e+00,1.600249364631940452e+00,3.252951340230310961e+00,7.643533864364274066e+00,2.342336053764704218e+01
5.072348086883923912e+00,3.218263604278681633e-02,2.335209632818591174e-01,7.126213330985128103e+00,6.237430848640091341e+00,3.058759289871909104e+01
4.157285905039209695e-01,6.195893374598407277e+00,7.562136139501768106e+00,8.167794665056360870e+00,7.623026245009599577e+00,4.020297699711388617e+01
1.483432009620888614e+00,3.554930104413573932e+00,4.585230088818907035e+00,1.816139677566026567e+00,3.893801668766561086e-01,2.261249342978247512e+01
9.866301229588469113e+00,7.941973312770842952e+00,2.892447719726545241e+00,3.709410081577652285e+00,8.371196278306522132e+00,3.942062316114542142e+01
9.651186964360455534e+00,9.299063982313215959e-01,9.000831830164807812e+00,9.019401967491500471e+00,6.195262000363033650e+00,5.238767411537170915e+01
4.939980934409615720e-02,5.882022669483904842e+00,1.161389602005256094e+00,8.066935196947392583e+00,5.633953507126401306e+00,4.147958349017382318e+01
9.518117854232389874e+00,4.809728898861237667e+00,9.559188289553192774e+00,9.848584027624758264e+00,6.246140481145316059e+00,7.022882154796228349e+01
6.391199378155003608e+00,6.423255259052274013e+00,3.139667173773528219e+00,7.542482596820807572e+00,8.644332468683641579e+00,4.158270152339211734e+01
8.679182945200221155e+00,6.485359448296834639e-01,8.884036723086811804e+00,3.931952010279222698e+00,5.869365065589070340e+00,2.843426159076714299e+01
4.547398556338590581e+00,5.799837874281312367e+00,6.029428764794615425e+00,5.906378339946377842e+00,5.809503798881793024e+00,4.175776646966362193e+01
5.155960285792502873e+00,5.614845879595237399e+00,8.267073597414874797e+00,6.610142542473202987e+00,9.906791570657658141e+00,3.379734672034684451e+01
4.888465802569202268e+00,5.606600944161709066e+00,9.840131632104643700e+00,7.845581631712394977e-01,7.567301670685679937e+00,1.255921774903211130e+01
6.668642575461043442e+00,6.034876665964548081e+00,2.884054378187457246e+00,5.444969591038651302e+00,4.422938054511353023e+00,4.676483483960969068e+01
1.396512547563129036e+00,6.764679372263621815e+00,9.611354854075930376e+00,7.093208284726095769e+00,7.073970000329277141e+00,3.867446945470788222e+01
2.997358987267795261e-01,8.049889996807698012e+00,3.894818949024203558e+00,1.673213040010603780e+00,3.892304716917884821e+00,2.637557876659459311e+01
3.079299415911909144e+00,2.698207201282143419e+00,3.855119047369223395e+00,7.806317174255571700e+00,2.288754624834989926e+00,4.842875322066898747e+01
7.046807627366467486e+00,8.250494101800621038e+00,3.403871042545056902e+00,5.837727805141116555e+00,5.968518768877594027e+00,5.271612006137488748e+01
2.018534521229483403e+00,4.982556822634536253e+00,5.414076073475851736e+00,9.522217856975945693e+00,9.281820981139514259e+00,4.336050342970977312e+01
6.734324333249173122e+00,7.705827913433116461e-01,1.541450431784870956e+00,4.242229820689169539e-01,9.291395200154626721e+00,-1.124427334881917950e+01
9.699120461072704202e+00,5.855092924397919951e-01,5.537114853580112239e+00,2.653261375554669677e+00,3.419052781054903178e+00,2.787941855893393495e+01
9.390071578941838748e-01,3.342383186960607766e+00,5.417048124100039885e+00,6.015538792998240680e+00,5.276774662216949352e+00,2.832577573526298309e+01
6.726021182251262331e+00,7.848969771114675531e+00,7.619018126048699990e+00,2.965599122059306758e+00,2.116358985698612027e+00,5.098092094450458234e+01
4.437502193045711252e+00,7.076809347409157347e+00,8.336499619375855374e+00,7.144241640712421848e+00,9.956311094988834043e+00,3.587150231589943417e+01
8.681422543775052958e+00,7.886149646724064155e+00,4.404413503124240847e+00,7.590052825219309796e+00,9.811179078679357346e+00,5.154203906886036890e+01
1.771497894473859080e+00,5.172690564416093650e+00,3.023332493514937269e+00,1.025159640664744520e+00,6.495089297074473578e+00,5.007622729485841973e+00
6.926259522261645429e+00,4.401989979554905119e+00,2.593348973170944483e+00,5.138544642067676804e+00,8.044140596774733254e+00,3.077999079105597602e+01
8.381152896481102843e+00,1.474525267062839484e+00,1.946238367048719331e+00,5.088905555910558931e+00,7.151001612836999755e+00,2.709061209345328081e+01
9.446142194740232867e+00,3.281927536093115272e+00,5.764758219902488268e-01,3.692807702155410432e+00,5.931582190394681930e+00,2.828034505870389026e+01
6.832480282896458590e+00,4.340193661738752873e+00,3.424479788347133180e+00,9.329248625696720865e+00,5.334799698889769459e-01,7.201923693564732787e+01
4.971747640084273279e+00,8.860042967961723193e-01,2.702476921307832569e+00,8.275063198732212300e+00,4.547643425526610272e+00,4.146380161117755847e+01
6.178472402012138431e+00,2.206119527112112344e+00,9.664173858664073080e+00,6.972093819096367717e+00,6.747863021674104900e+00,3.663098589052175669e+01
8.689049844787181343e+00,5.982252940637388328e+00,5.577088262500438987e+00,7.143266357349975948e+00,6.775316138836846136e+00,5.518775340388033612e+01
5.706097466388296624e+00,7.356631142391898415e+00,3.472770390305075505e+00,4.617161438131191176e+00,3.731226184223835673e+00,4.637218779219438147e+01
3.038705969683686003e-01,9.983475113929497269e+00,5.804676009936960313e+00,9.209945210965758022e+00,9.416919866580306220e+00,4.544549455713830355e+01
9.309486955069777636e+00,9.331133313435577392e+00,1.391967013456955060e+00,6.945954272532853579e+00,1.673570322367810004e+00,7.626777363949197763e+01
6.895267510315611581e+00,6.425651995351914891e+00,4.440437492022029531e+00,7.289810616558164647e+00,5.003594462155605882e+00,5.464889180733403862e+01
6.765133857772465120e+00,4.212480532940720224e+00,6.262343214210638109e+00,8.616909037873451638e+00,6.908839765508227870e+00,4.839435518339310249e+01
2.156751523977171736e+00,6.361773647082326733e+00,4.888978317924514094e+00,2.740715893421910021e+00,6.971358058918092127e+00,1.615796516207370814e+01
6.588854702326571555e+00,7.856516180802319838e+00,4.017788006543242751e+00,8.070709038667029489e+00,6.486389567688155111e+00,5.986934538426835672e+01
3.938644056541584781e+00,1.183361909233873188e+00,9.938483888996982429e+00,1.952406029564920376e+00,2.752882134518601642e+00,2.055728118604854160e+01
6.512329770414920560e+00,4.099048896962882438e+00,8.803147621489269881e+00,3.453419522448878176e+00,1.562065686866219716e+00,4.293064954183881810e+01
1.065930303079907215e+00,8.398022856356172738e+00,6.234059581594401322e+00,3.356104542698426840e+00,6.359403268267108444e+00,2.693226509828486215e+01
6.578453046030360518e+00,3.838329519330439865e+00,5.693773611822827263e+00,9.785254683891405847e+00,5.993021161394377572e+00,5.937779978157875860e+01
9.994137257706665167e+00,5.718722712271865127e+00,6.206604798245840549e+00,8.565372237479268236e+00,1.793560102892409747e+00,7.677574530963296695e+01
4.821203886055602794e-01,5.877693608621981980e+00,2.013121078224332727e+00,7.011698615902597354e+00,7.051391455705633859e+00,3.211900011625903062e+01
9.771741842213172546e+00,1.844762531336393563e+00,3.951377432643186083e+00,7.270567616153901014e+00,4.551719917336564336e+00,4.744241298705095744e+01
4.069079607228705875e+00,3.622354416522883813e+00,3.945953289089931815e-01,5.620727944025710521e+00,6.677605916031529532e+00,2.376968448701108727e+01
8.707534503372592383e+00,3.345112887419321446e+00,4.755460374868266449e+00,9.470906671085190354e+00,8.373670797701507240e+00,5.128181140563982154e+01
7.823854840582734838e+00,2.619670853206479411e-01,5.430245839576631539e+00,4.962587528823615202e+00,1.697284285769231627e+00,3.918592562356637643e+01
5.670162609866677528e+00,2.419176389135524463e-01,2.277497361032096101e+00,3.805177098698945493e+00,1.914486799683667861e-01,3.146311893054991060e+01
7.384492092513265327e+00,8.316970436757735285e+00,9.640288471655138025e+00,1.630353369315910017e+00,7.791025863957868225e+00,2.848679512993853535e+01
8.785155613013479581e+00,2.730708099728124338e+00,9.094546109372419807e+00,7.862056522610579634e+00,6.096974251526159350e+00,4.943757631697840083e+01
4.041403216510329521e+00,5.180787662388154580e+00,7.221432354559058631e+00,7.344439320755914657e+00,6.996395696221217264e+00,4.418538749595050774e+01
3.270331615632386946e+00,2.987255735887730523e+00,5.333866287653625804e+00,3.843550385241348621e+00,8.381549749886424650e+00,9.608202419409085593e+00
6.675933855635847181e+00,9.406792451153405565e+00,8.699691596476849753e+00,2.519341395922936044e-01,8.028109348245004995e+00,2.464948934388373658e+01
8.078459419412585163e+00,2.592967588657737465e+00,1.306523438234629131e+00,8.389973277180107658e+00,9.609201469288246145e+00,3.570691126409804639e+01
7.622851347766157915e+00,4.296568127389351233e+00,7.905097942748850137e+00,1.141798345407363247e-01,5.359350788521181741e+00,1.507593238150886705e+01
7.978136488586344832e+00,8.727302504846019104e+00,1.248208139668482985e+00,7.036997796290509477e+00,4.884956326599053433e+00,6.035883418196902284e+01
4.355833148129329757e+00,8.419335667918087296e+00,7.942106625494053773e+00,9.702571097260570099e+00,4.018871998907300735e+00,7.339416180856962058e+01
8.178342161750215666e+00,1.861014178462773172e+00,2.757675682513569537e+00,4.376613281482034878e+00,1.536910428442045395e+00,4.254152473918553312e+01
1.202090553706084419e+00,8.026433097957104579e+00,8.770905810181888640e+00,2.349734049959527837e+00,5.726072328820224655e+00,2.647064274659929950e+01
5.444890979608495662e+00,4.581868867378926069e+00,9.440420938253978989e+00,7.048710100433817516e+00,2.770125243259787595e+00,5.824561802692655021e+01
5.758660498121570548e-02,4.829688720853551942e+00,1.487959694051156356e+00,8.171281420155851904e+00,9.213075122129755101e+00,2.960968604580653007e+01
3.245858299002702729e+00,1.334799724159437817e+00,4.626756050653934693e+00,5.464303160778473334e+00,5.831908042770975520e+00,2.042794581432939083e+01
3.664615348713978982e+00,8.060151375712465427e-01,9.809873781626851752e+00,9.670352752561461429e+00,5.928401805081101372e+00,4.455719289986401321e+01
3.961726916092553896e+00,7.279393069737651878e+00,4.834074359731466153e+00,5.166872165796110306e-01,3.549246608770100231e+00,2.255396821961662113e+01
6.954672066898622163e+00,4.964611523552997951e+00,8.635475225145452072e+00,5.047955983045281592e+00,5.198935197770748751e-01,5.946216548100222354e+01
3.885581012703457127e+00,4.368507026151795536e+00,5.887315221313198066e+00,7.184539473225500572e+00,3.174376537298861933e-01,5.639714782660411174e+01
4.486936226225306967e+00,7.295082286523967063e+00,3.753299079196018795e+00,8.626404711491789001e+00,4.233351441531975290e+00,6.495513346326177384e+01
